Rank,OG_Index,Word,Score
8919,7283,flavor,3.4
8920,11591,vocal,3.4
8921,6010,tosspot,3.4
8922,6683,tiger,3.4
8923,3696,radiant,3.4
8924,15521,abounding,3.4
8925,3120,horses,3.4
8926,8873,impose,3.4
8927,23771,ready reckoner,3.4
8928,18765,imitates,3.4
8929,22165,selfwill,3.4
8930,17339,thief,3.4
8931,25606,roams,3.4
8932,14930,afforest,3.4
8933,2363,clean,3.4
8934,11834,hardandfast,3.4
8935,13733,silicon,3.4
8936,22416,substance abuser,3.4
8937,17185,emblematical,3.4
8938,3212,violation,3.4
8939,27402,sappy,3.4
8940,11287,watercraft,3.4
8941,17670,valley,3.4
8942,24178,transgress,3.4
8943,4867,tweets,3.4
8944,686,impossible,3.4
8945,3695,hastily,3.4
8946,511,email,3.4
8947,8864,think of,3.4
8948,24220,sousing,3.4
8949,3524,correctness,3.4
8950,3332,opposition,3.4
8951,24909,jobber,3.4
8952,6953,casually,3.4
8953,27100,diagnosis,3.4
8954,13987,inverse,3.4
8955,13291,uncounted,3.4
8956,10223,cultural,3.4
8957,21097,hellhole,3.4
8958,16675,insulate,3.4
8959,18879,warrant,3.4
8960,22824,dig up,3.4
8961,20355,entirety,3.4
8962,23164,zymosis,3.4
8963,8447,african,3.4
8964,15355,perceptivity,3.4
8965,7656,repetition,3.4
8966,23288,indic,3.4
8967,18676,antibody,3.4
8968,20342,scorch,3.4
8969,2020,four,3.4
8970,15830,brink,3.4
8971,23772,penchant,3.4
8972,21337,milquetoast,3.4
8973,9888,nostalgic,3.4
8974,8277,headed,3.4
8975,16639,formosan,3.4
8976,24983,relentlessly,3.4
8977,13902,pathetic,3.4
8978,10163,towns,3.4
8979,11762,nettle,3.4
8980,6453,inferno,3.4
8981,15797,cavalry,3.4
8982,5633,naked,3.4
8983,12436,annoyed,3.4
8984,2758,challenge,3.4
8985,12376,sever,3.4
8986,16293,demurrer,3.4
8987,11067,conveyed,3.4
8988,17270,orient,3.4
8989,22203,periwinkle,3.4
8990,22456,mutely,3.4
8991,24032,subshrub,3.4
8992,3207,enclosed,3.4
8993,13287,innumerous,3.4
8994,3513,enclose,3.4
8995,119,going,3.4
8996,5040,dreading,3.4
8997,8250,cultivated,3.4
8998,15320,issuer,3.4
8999,15683,showily,3.4
9000,25697,cursor,3.4
9001,27790,jesus of nazareth,3.4
9002,23583,fundamentals,3.4
9003,5651,imperialist,3.4
9004,11837,nonindulgent,3.4
9005,24270,rinse off,3.4
9006,11722,succession,3.4
9007,18045,nestling,3.4
9008,11896,disembodied,3.4
9009,8659,payoff,3.4
9010,15195,bacterial,3.4
9011,20346,sear,3.4
9012,8233,commode,3.4
9013,1201,david,3.4
9014,24932,enjoinment,3.4
9015,16395,ambiance,3.4
9016,1678,players,3.4
9017,16515,recitation,3.4
9018,25093,sends,3.4
9019,16676,insulating,3.4
9020,14591,righthand,3.4
9021,25142,semiconducting,3.4
9022,16165,networks,3.4
9023,12294,civilise,3.4
9024,5754,sensationalist,3.4
9025,26930,dissected,3.4
9026,24023,shaggy,3.4
9027,27310,shaggyhaired,3.4
9028,27309,shaggycoated,3.4
9029,8943,spark off,3.4
9030,19638,slipstream,3.4
9031,2772,road,3.4
9032,7012,eyeballs,3.4
9033,13734,nick,3.4
9034,13664,sulfide,3.4
9035,21737,initiation,3.4
9036,12155,shorter,3.4
9037,8464,medium,3.4
9038,18526,breasts,3.4
9039,8935,aerate,3.4
9040,3711,covering,3.4
9041,27395,artificial satellite,3.4
9042,20591,unemotionality,3.4
9043,26159,cerebral cortex,3.4
9044,7543,deliberate,3.4
9045,14040,endearment,3.4
9046,17012,supercharged,3.4
9047,20919,tabulator,3.4
9048,8268,excretory,3.4
9049,12790,clotheshorse,3.4
9050,10427,sa node,3.4
9051,6382,appalling,3.4
9052,4721,posts,3.4
9053,26735,calvin,3.4
9054,10149,statesman,3.4
9055,7030,grins,3.4
9056,20373,heartland,3.4
9057,337,asking,3.4
9058,501,nobody,3.4
9059,1172,willing,3.4
9060,15714,pinkish,3.4
9061,24250,ravishment,3.4
9062,3659,line of reasoning,3.4
9063,19574,rocky,3.4
9064,23002,stalk,3.4
9065,23824,renunciation,3.4
9066,11526,rife,3.4
9067,23118,comb,3.4
9068,13345,fugitives,3.4
9069,21568,setae,3.4
9070,19513,system of rules,3.4
9071,24209,obstacles,3.4
9072,7603,the states,3.4
9073,10876,assessing,3.4
9074,16348,professionally,3.4
9075,7639,economic consumption,3.4
9076,16077,questionable,3.4
9077,8512,lord,3.4
9078,9159,contributes,3.4
9079,2953,undergo,3.4
9080,7631,consumption,3.4
9081,21573,burred,3.4
9082,27583,sack up,3.4
9083,6032,depts,3.4
9084,25126,challenger,3.4
9085,21474,attempted,3.4
9086,14622,attestor,3.4
9087,22305,biased,3.4
9088,25591,howler,3.4
9089,5646,humanist,3.4
9090,26828,humancentred,3.4
9091,26827,humancentered,3.4
9092,20595,perpetrator,3.4
9093,21324,missionaries,3.4
9094,1961,sweet,3.4
9095,26161,lens cortex,3.4
9096,27621,convulsion,3.4
9097,7094,largehearted,3.4
9098,17340,steals,3.4
9099,22597,lower oneself,3.4
9100,12798,fop,3.4
9101,16299,vindication,3.4
9102,23159,ferment,3.4
9103,20921,dining,3.4
9104,382,day,3.4
9105,11424,counting,3.4
9106,1131,disease,3.4
9107,11648,listless,3.4
9108,10219,rush,3.4
9109,11239,innermost,3.4
9110,20499,sharppointed,3.4
9111,19705,ventilated,3.4
9112,19494,wind sleeve,3.4
9113,20491,spike heel,3.4
9114,19706,affaire,3.4
9115,7349,putrefaction,3.4
9116,23881,remission,3.4
9117,18766,somebodys,3.4
9118,4543,morally,3.4
9119,27575,odious,3.4
9120,20786,uncivilised,3.4
9121,5177,defendants,3.4
9122,25590,belly laugh,3.4
9123,13075,purposefully,3.4
9124,13722,chinks,3.4
9125,20728,exhibitions,3.4
9126,7100,nearby,3.4
9127,23099,culmination,3.4
9128,22764,larboard,3.4
9129,11057,particularly,3.4
9130,714,two,3.4
9131,6228,reconciliation,3.4
9132,6432,highway,3.4
9133,16592,bauxite,3.4
9134,21319,authorizing,3.4
9135,22451,waxlike,3.4
9136,2013,tennis,3.4
9137,4435,unreal,3.4
9138,15564,paw,3.4
9139,16985,progenitors,3.4
9140,6630,pork,3.4
9141,15103,eyeglasses,3.4
9142,8549,inside information,3.4
9143,15692,debater,3.4
9144,26926,forfeiture,3.4
9145,15952,uranus,3.4
9146,6604,confirme,3.4
9147,15685,royal stag,3.4
9148,12342,unplumbed,3.4
9149,17455,airdrome,3.4
9150,9729,hawthorn,3.4
9151,21710,instrumental,3.4
9152,25661,fundamental principle,3.4
9153,14037,trade good,3.4
9154,9189,climax,3.4
9155,16987,pedigree,3.4
9156,10614,construe,3.4
9157,17406,registered,3.4
9158,4614,grinded,3.4
9159,7649,workout,3.4
9160,14408,woodwind instrument,3.4
9161,15733,longtailed,3.4
9162,22839,investigates,3.4
9163,19394,barn,3.4
9164,20683,sleeping accommodation,3.4
9165,4739,mailing,3.4
9166,26240,water under the bridge,3.4
9167,13358,blows,3.4
9168,12763,pathogen,3.4
9169,13604,billet,3.4
9170,4742,txts,3.4
9171,2762,origination,3.4
9172,25869,bidding,3.4
9173,8168,personnel,3.4
9174,3770,mound,3.4
9175,19035,changeableness,3.4
9176,27400,kitschy,3.4
9177,12387,seagoing,3.4
9178,3664,movie,3.4
9179,14716,neighbour,3.4
9180,8654,chastity,3.4
9181,23455,miffed,3.4
9182,21709,implemental,3.4
9183,25307,diverge,3.4
9184,17444,knifelike,3.4
9185,10758,ideate,3.4
9186,8944,touch off,3.4
9187,5969,eejit,3.4
9188,14377,carving,3.4
9189,12987,political party,3.4
9190,11734,discharged,3.4
9191,25510,politic,3.4
9192,17033,photosensitive,3.4
9193,26341,explorative,3.4
9194,3526,department of justice,3.4
9195,26160,cerebral mantle,3.4
9196,17249,accredit,3.4
9197,9905,voluntary,3.4
9198,14415,mrs henry wood,3.4
9199,26100,set ashore,3.4
9200,22714,john fitzgerald kennedy,3.4
9201,22328,shifty,3.4
9202,27879,unvoluntary,3.4
9203,17415,devolve on,3.4
9204,19104,concourse,3.4
9205,17016,dioxide,3.4
9206,25952,prefatory,3.4
9207,16434,mar,3.4
9208,22389,calculative,3.4
9209,25385,razing,3.4
9210,17692,lightemitting diode,3.4
9211,8863,have in mind,3.4
9212,22070,pharaoh,3.4
9213,16823,consulting,3.4
9214,18709,loss leader,3.4
9215,11692,selfdiscipline,3.4
9216,26167,ladle,3.4
9217,13338,valet,3.4
9218,12657,republic of iraq,3.4
9219,24494,get onto,3.4
9220,13361,intercept,3.4
9221,712,minutes,3.4
9222,6046,jews,3.4
9223,14860,consecrated,3.4
9224,24181,consecration,3.4
9225,26886,tutor,3.4
9226,27045,encroachment,3.4
9227,14521,characteristically,3.4
9228,13904,farcical,3.4
9229,15834,structured,3.4
9230,19975,regia,3.4
9231,19577,tails,3.4
9232,26238,departed,3.4
9233,3669,disagreement,3.4
9234,26412,hardworking,3.4
9235,4403,talent,3.4
9236,13772,leveled,3.4
9237,5755,pandering,3.4
9238,3403,games,3.4
9239,161,long,3.4
9240,22941,changer,3.4
9241,8651,honour,3.4
9242,23165,tempestuousness,3.4
9243,6225,dialogues,3.4
9244,18743,lyric,3.4
9245,21895,liquid state,3.4
9246,7647,repetitions,3.4
9247,15808,sawhorse,3.4
9248,10495,medication,3.4
9249,15617,materialize,3.4
9250,25965,fomite,3.4
9251,6070,javascript,3.4
9252,21599,disseminative,3.4
9253,24331,vietnam war,3.4
9254,23095,staidly,3.4
9255,19780,rebound,3.4
9256,19828,mamilla,3.4
9257,19363,present moment,3.4
9258,4644,awesome,3.4
9259,18510,regenerate,3.4
9260,17967,hardheaded,3.4
9261,25624,drowsiness,3.4
9262,15108,radius,3.4
9263,9062,controvert,3.4
9264,3506,questioning,3.4
9265,1581,articulate,3.4
9266,22436,fastness,3.4
9267,12636,irritated,3.4
9268,22886,cot,3.4
9269,1912,sundays,3.4
9270,4818,profile,3.4
9271,25081,ballad,3.4
9272,17736,indisputable,3.4
9273,22687,tie up,3.4
9274,16414,hereafter,3.4
9275,22630,home ground,3.4
9276,22012,wherein,3.4
9277,17341,multistage,3.4
9278,7187,locale,3.4
9279,14465,ships officer,3.4
9280,25951,preface,3.4
9281,23162,fermenting,3.4
9282,17248,quotation,3.4
9283,23050,duplicitous,3.4
9284,18112,conk out,3.4
9285,19805,constriction,3.4
9286,23457,nettled,3.4
9287,17987,guy rope,3.4
9288,20351,dots,3.4
9289,8667,additional,3.4
9290,3563,esteemed,3.4
9291,6860,psychology,3.4
9292,14182,irrationality,3.4
9293,4646,classic,3.4
9294,21239,turgidity,3.4
9295,17584,crowned head,3.4
9296,18530,sucking,3.4
9297,14153,dysfunction,3.4
9298,2759,slope,3.4
9299,24223,attainder,3.4
9300,22684,converted,3.4
9301,21724,encouragement,3.4
9302,18517,straighten out,3.4
9303,16297,sufficiency,3.4
9304,9344,a good deal,3.4
9305,21125,tousled,3.4
9306,10033,shaped,3.4
9307,27662,natural endowment,3.4
9308,15770,injurious,3.4
9309,13385,gooselike,3.4
9310,16979,foreswear,3.4
9311,22001,take the stand,3.4
9312,19946,yesman,3.4
9313,3650,argumentation,3.4
9314,24006,fawns,3.4
9315,4905,column,3.4
9316,7011,wrist,3.4
9317,19499,steer,3.4
9318,6224,dialogue,3.4
9319,4667,fuss,3.4
9320,9249,layer,3.4
9321,18135,shovel,3.4
9322,15409,erected,3.4
9323,4928,texted,3.4
9324,19829,gland,3.4
9325,6681,dolphin,3.4
9326,11278,zipper,3.4
9327,20127,checkmate,3.4
9328,26398,propitiation,3.4
9329,18866,datum,3.4
9330,24937,conduit,3.4
9331,20253,seclude,3.4
9332,16197,immortalise,3.4
9333,1409,court,3.4
9334,17910,rubberblanketed,3.4
9335,4666,argue,3.4
9336,24927,eminence,3.4
9337,3658,reasoning,3.4
9338,21471,aligned,3.4
9339,18599,invested,3.4
9340,27872,man and wife,3.4
9341,20637,old dominion state,3.4
9342,14020,moneyed,3.4
9343,2015,indicate,3.4
9344,21318,delegation,3.4
9345,21120,twoseater,3.4
9346,8477,average,3.4
9347,3780,give birth,3.4
9348,21321,deputation,3.4
9349,8102,navigator,3.4
9350,17589,markings,3.4
9351,22527,perceptible,3.4
9352,5056,urgh,3.4
9353,11756,nark,3.4
9354,3685,brass,3.4
9355,38,to,3.4
9356,22562,pompous,3.4
9357,23962,chancellorsville,3.4
9358,8882,expiration,3.4
9359,23082,lionel hampton,3.4
9360,24317,epitome,3.4
9361,1632,selfindulgent,3.4
9362,8317,warp,3.4
9363,8880,mingy,3.4
9364,8209,clemency,3.4
9365,12892,appraising,3.4
9366,20521,nanny,3.4
9367,26307,shegoat,3.4
9368,26306,nannygoat,3.4
9369,17283,immense,3.4
9370,12526,currents,3.4
9371,8222,violinist,3.4
9372,19401,lip,3.4
9373,25850,pull down,3.4
9374,20334,performing artist,3.4
9375,17327,quaker,3.4
9376,20065,dismission,3.4
9377,27793,savior,3.4
9378,9389,united states army,3.4
9379,4637,twars,3.4
9380,16603,lyndon baines johnson,3.4
9381,24986,romanticism,3.4
9382,7086,charitable,3.4
9383,10099,haul,3.4
9384,17157,last out,3.4
9385,23320,prolate,3.4
9386,1474,feelings,3.4
9387,8860,sums,3.4
9388,20768,rigour,3.4
9389,25684,regalia,3.4
9390,17935,cupshaped,3.4
9391,1157,london,3.4
9392,22683,bracken,3.4
9393,22858,premolars,3.4
9394,10106,ineffectual,3.4
9395,13364,bovine,3.4
9396,3010,treat,3.4
9397,17578,eyesight,3.4
9398,7081,eleemosynary,3.4
9399,25165,roughneck,3.4
9400,5822,мудло,3.4
9401,19708,liaison,3.4
9402,9197,sexual climax,3.4
9403,22674,hammock,3.4
9404,11213,held,3.4
9405,24656,veterinary,3.4
9406,27772,alignment,3.4
9407,13634,curriculum,3.4
9408,20148,additive,3.4
9409,3510,migrations,3.4
9410,11305,nucleus,3.4
9411,24810,fall through,3.4
9412,6460,frio,3.4
9413,23301,overdrive,3.4
9414,23964,lee,3.4
9415,7807,calculator,3.4
9416,16080,untrustworthy,3.4
9417,15324,charge plate,3.4
9418,19589,outlets,3.4
9419,13551,cable television service,3.4
9420,15102,inharmonic,3.4
9421,27519,oasis,3.4
9422,9391,ground forces,3.4
9423,9590,emphasis,3.4
9424,26470,spume,3.4
9425,7433,applicable,3.4
9426,12791,hang,3.4
9427,26923,antiracketeering law,3.4
9428,10154,rico,3.4
9429,3677,loudly,3.4
9430,20328,nullify,3.4
9431,3225,displacement,3.4
9432,157,when,3.4
9433,24987,keats,3.4
9434,15315,molded,3.4
9435,10607,invite out,3.4
9436,158,think,3.4
9437,2763,increase,3.4
9438,13343,harbour,3.4
9439,17169,epidemic,3.4
9440,25733,take to be,3.4
9441,21983,ting,3.4
9442,20769,rigourousness,3.4
9443,13381,anserine,3.4
9444,4633,altercations,3.4
9445,3081,depth,3.4
9446,26730,calvinism,3.4
9447,22376,mannerisms,3.4
9448,6903,anthropology,3.4
9449,21567,thorns,3.4
9450,17276,blowing,3.4
9451,25703,dress suit,3.4
9452,27399,hokey,3.4
9453,27435,overseas,3.4
9454,2388,upon,3.4
9455,20474,bohemian,3.4
9456,7860,magnetically,3.4
9457,20771,inelegance,3.4
9458,11683,atrocious,3.4
9459,16338,derived function,3.4
9460,6437,lane,3.4
9461,25501,grieving,3.4
9462,8205,hundredweight,3.4
9463,18058,earthly concern,3.4
9464,22536,buyer,3.4
9465,26413,perseverance,3.4
9466,4643,epic,3.4
9467,21213,manakin,3.4
9468,19173,sticks,3.4
9469,14914,knights,3.4
9470,27420,awarding,3.4
9471,2497,set,3.4
9472,19302,reminder,3.4
9473,10424,implanted,3.4
9474,18137,petroleum,3.4
9475,5240,dismisses,3.4
9476,15164,mansion,3.4
9477,24814,cave in,3.4
9478,12560,washedout,3.4
9479,23688,chapelgoer,3.4
9480,22379,depiction,3.4
9481,4925,couldnt,3.4
9482,25540,ceremonial occasion,3.4
9483,20503,transfix,3.4
9484,18105,betray,3.4
9485,23759,approximations,3.4
9486,11656,lunation,3.4
9487,10739,cupid,3.4
9488,7614,united states,3.4
9489,20590,stolidity,3.4
9490,26323,unionise,3.4
9491,8260,intoxicated,3.4
9492,27948,wood sorrel,3.4
9493,21493,pneumatic,3.4
9494,3146,wire,3.4
9495,8065,roughness,3.4
9496,25070,julian the apostate,3.4
9497,23101,bodys,3.4
9498,22713,jfk,3.4
9499,25832,quadruplex,3.4
9500,24200,presbyterianism,3.4
9501,9979,rocket,3.4
9502,18520,give suck,3.4
9503,23315,economy,3.4
9504,12438,hinder,3.4
9505,8428,agone,3.4
9506,10822,illegally,3.4
9507,18901,electric discharge,3.4
9508,25485,colonel blimp,3.4
9509,18942,career,3.4
9510,24007,kotow,3.4
9511,18940,flourish,3.4
9512,15874,spar,3.4
9513,4926,wasnt,3.4
9514,16721,utterer,3.4
9515,16599,president andrew johnson,3.4
9516,17947,decade,3.4
9517,20594,detection,3.4
9518,17907,compensating,3.4
9519,17950,ira,3.4
9520,3537,versed,3.4
9521,28083,chickenhearted,3.4
9522,27705,sedate,3.4
9523,7793,alir,3.4
9524,5445,modesty,3.4
9525,14578,intemperance,3.4
9526,11398,confirming,3.4
9527,21209,poser,3.4
9528,5213,returnees,3.4
9529,25974,defiling,3.4
9530,18064,terra firma,3.4
9531,15356,penetration,3.4
9532,7206,plants,3.4
9533,19490,decelerate,3.4
9534,10940,sufficient,3.4
9535,27788,good shepherd,3.4
9536,691,change,3.4
9537,24693,matcher,3.4
9538,25987,universal joint,3.4
9539,920,past,3.4
9540,23994,give the sack,3.4
9541,26000,maroon,3.4
9542,13553,morse,3.4
9543,26003,brownishred,3.4
9544,8978,india,3.4
9545,10489,minstrel,3.4
9546,25264,poetsinger,3.4
9547,22561,barrage,3.4
9548,14436,meshwork,3.4
9549,8655,rewards,3.4
9550,12908,piles,3.4
9551,104,something,3.4
9552,27425,appliances,3.4
9553,21839,cellular inclusion,3.4
9554,3615,resembling,3.4
9555,25704,formalwear,3.4
9556,25352,aflame,3.4
9557,10004,pink,3.4
9558,13088,basket,3.4
9559,23049,fraudulence,3.4
9560,17587,larvae,3.4
9561,22646,mutant,3.4
9562,770,fine,3.4
9563,9346,very much,3.4
9564,12013,get off,3.4
9565,16202,inexplicably,3.4
9566,3239,unfortunate,3.4
9567,19703,closeness,3.4
9568,12160,terminated,3.4
9569,1747,dark,3.4
9570,26279,providence,3.4
9571,18009,inwardly,3.4
9572,1099,spoken,3.4
9573,10337,itembyitem,3.4
9574,20764,mohs,3.4
9575,5796,gobind,3.4
9576,25521,fatherland,3.4
9577,1132,unnecessary,3.4
9578,707,exams,3.4
9579,1166,watching,3.4
9580,690,fun,3.4
9581,1165,brother,3.4
9582,1271,politicians,3.4
9583,1069,dead,3.4
9584,2422,granted,3.4
9585,2412,ride,3.4
9586,1801,twelve,3.4
9587,1230,knew,3.4
9588,20327,deny,3.4
9589,20368,tieup,3.4
9590,26607,state of israel,3.4
9591,14293,shareholders,3.4
9592,11181,obliqueness,3.4
9593,23456,impatience,3.4
9594,25986,universal proposition,3.4
9595,23160,simpler,3.4
9596,25350,snakeroot,3.4
9597,10734,nous,3.4
9598,13206,cash,3.4
9599,12153,frontrunner,3.4
9600,28216,unkind,3.4
9601,11271,hastening,3.4
9602,25082,laic,3.4
9603,10426,heartbeat,3.4
9604,11916,rest home,3.4
9605,20454,wanker,3.4
9606,1163,door,3.4
9607,11653,moon on,3.4
9608,4903,nytimes,3.4
9609,25854,break apart,3.4
9610,19487,air sock,3.4
9611,5210,landowners,3.4
9612,15822,staff,3.4
9613,27759,undulate,3.4
9614,22545,gloam,3.4
9615,17476,verbatim,3.4
9616,13837,vocalisation,3.4
9617,11829,unmoving,3.4
9618,20280,poking,3.4
9619,19686,snitch,3.4
9620,15359,penetrates,3.4
9621,27624,rubric,3.4
9622,22962,con game,3.4
9623,3500,regularity,3.4
9624,21159,sneak,3.4
9625,11742,friction,3.4
9626,16079,distrust,3.4
9627,27379,lend oneself,3.4
9628,7395,wrest,3.4
9629,7024,softly,3.4
9630,17319,arching,3.4
9631,2789,turn up,3.4
9632,17182,autobiographical,3.4
9633,20760,severeness,3.4
9634,15795,seeking,3.4
9635,10364,strikingly,3.4
9636,11525,prevailing,3.4
9637,25415,permute,3.4
9638,15345,tent,3.4
9639,11680,surly,3.4
9640,27657,forfeit,3.4
9641,11914,nursing home,3.4
9642,19274,link up,3.4
9643,26615,galore,3.4
9644,13296,crown,3.4
9645,21271,arrows,3.4
9646,16195,stricken,3.4
9647,22202,creeper,3.4
9648,20766,inclemency,3.4
9649,20371,middle west,3.4
9650,11912,slab,3.4
9651,13887,monastical,3.4
9652,8940,set off,3.4
9653,8206,boot,3.4
9654,22647,undergone,3.4
9655,84,not,3.4
9656,18093,brainpower,3.4
9657,20118,disclosure,3.4
9658,4562,yenno,3.4
9659,18214,unfulfilled,3.4
9660,9955,fine art,3.4
9661,13416,cabinet,3.4
9662,3209,forbidden,3.4
9663,4638,arguin,3.4
9664,21964,molder,3.4
9665,527,decided,3.4
9666,16201,curiously,3.4
9667,6376,horrific,3.4
9668,16604,lyndon johnson,3.4
9669,6035,orgs,3.4
9670,6794,promoters,3.4
9671,6461,arma,3.4
9672,6451,infernal,3.4
9673,6441,mortal,3.4
9674,17776,sternness,3.4
9675,9368,tropical,3.4
9676,25625,somnolence,3.4
9677,24136,nonunionised,3.4
9678,19385,youngest,3.4
9679,9961,graphics,3.4
9680,7023,quietly,3.4
9681,10231,needing,3.4
9682,5809,chauvinist,3.4
9683,21272,quivering,3.4
9684,16199,memorialise,3.4
9685,26170,fastflowing,3.4
9686,28001,emma,3.4
9687,17161,stay put,3.4
9688,7795,dominated,3.4
9689,8983,lashkaretayyiba,3.4
9690,2681,creativity,3.4
9691,6961,clicking,3.4
9692,16412,standard pressure,3.4
9693,5645,environmentalist,3.4
9694,10620,committal to writing,3.4
9695,12012,prisoner,3.4
9696,19051,quatern,3.4
9697,25498,bereft,3.4
9698,16975,dealings,3.4
9699,7442,spanning,3.4
9700,23113,swagman,3.4
9701,20104,mauve,3.4
9702,16291,defense lawyers,3.4
9703,10222,thames,3.4
9704,26475,effervesce,3.4
9705,22251,filets,3.4
9706,21336,childish,3.4
9707,19383,richard,3.4
9708,9355,pretended,3.4
9709,11308,equivalence,3.4
9710,15799,horse cavalry,3.4
9711,23122,belgian,3.4
9712,25926,wrongful conduct,3.4
9713,11917,useable,3.4
9714,23854,drives,3.4
9715,4177,purchases,3.4
9716,6964,googled,3.4
9717,16584,superstar,3.4
9718,3991,implying,3.4
9719,27537,visceral,3.4
9720,12463,rightangled,3.4
9721,27398,effusively,3.4
9722,7039,scream,3.4
9723,20370,risen,3.4
9724,21416,towering,3.4
9725,25852,raze,3.4
9726,27461,pulpit,3.4
9727,21738,innovation,3.4
9728,19489,drifting,3.4
9729,7079,beneficent,3.4
9730,28194,backfield,3.4
9731,22874,ellipse,3.4
9732,21238,flatulency,3.4
9733,28234,psychological science,3.4
9734,24849,neurons,3.4
9735,22448,impressible,3.4
9736,17242,citation,3.4
9737,18631,observers,3.4
9738,15674,deductible,3.4
9739,18336,dam,3.4
9740,17673,vacuous,3.4
9741,12727,ended,3.4
9742,19328,chat up,3.4
9743,269,talk,3.4
9744,21590,degraded,3.4
9745,22524,passiveness,3.4
9746,22599,basin,3.4
9747,26987,dovetailing,3.4
9748,19260,spunky,3.4
9749,4876,mentions,3.4
9750,3762,theological,3.4
9751,845,type,3.4
9752,1630,nature,3.4
9753,28140,cocotte,3.4
9754,25499,unrequited,3.4
9755,19779,rebounding,3.4
9756,20498,baluster,3.4
9757,4796,facebook,3.4
9758,6966,slammed,3.4
9759,11175,island,3.4
9760,11920,uncommitted,3.4
9761,5223,senate,3.4
9762,17209,rainfall,3.4
9763,5258,allegations,3.4
9764,19634,oscillations,3.4
9765,8917,sparkle,3.4
9766,8269,tillers,3.4
9767,23945,mephistophelian,3.4
9768,12205,smallest,3.4
9769,25962,lieu,3.4
9770,5761,agnostic,3.4
9771,6438,hill,3.4
9772,4784,blogs,3.4
9773,17582,uncovering,3.4
9774,10161,res publica,3.4
9775,21096,turmoil,3.4
9776,27277,quickening,3.4
9777,9885,persuading,3.4
9778,21739,instauration,3.4
9779,11290,married woman,3.4
9780,16510,pitching,3.4
9781,20453,masturbator,3.4
9782,19358,tautological,3.4
9783,8000,intervening,3.4
9784,17289,genotype,3.4
9785,24315,insubstantial,3.4
9786,25164,hooligan,3.4
9787,24414,cardinal grosbeak,3.4
9788,8449,obtained,3.4
9789,325,hide,3.4
9790,5476,tiredness,3.4
9791,2317,medicine,3.4
