OG_Index,Word,Score
27379,lend oneself,3.4516209564758658
7395,wrest,3.451628953809923
7024,softly,3.451636406030905
17319,arching,3.4516465101775444
2789,turn up,3.4517156679189407
17182,autobiographical,3.451717433686293
20760,severeness,3.45174641045671
15795,seeking,3.451750164967628
10364,strikingly,3.4518013405683328
11525,prevailing,3.45181048997386
25415,permute,3.451812723687756
15345,tent,3.451823116806298
11680,surly,3.451877097089787
27657,forfeit,3.451916617030215
11914,nursing home,3.4519205084466207
19274,link up,3.4519413129230805
26615,galore,3.451966198478132
13296,crown,3.4519704717586355
21271,arrows,3.4519924114977263
16195,stricken,3.4522085304367924
22202,creeper,3.452209636735084
20766,inclemency,3.4522163610439924
20371,middle west,3.4522172801354305
11912,slab,3.452251679099776
13887,monastical,3.4522544048824755
8940,set off,3.452318789113181
8206,boot,3.452433070319996
22647,undergone,3.452538320181038
84,not,3.452653910166297
18093,brainpower,3.4526699354206114
20118,disclosure,3.452673949743619
4562,yenno,3.45282310712686
18214,unfulfilled,3.4528427620811923
9955,fine art,3.452937410832527
13416,cabinet,3.4529838635256325
3209,forbidden,3.4530267585655343
4638,arguin,3.4530988998948784
21964,molder,3.453150446088657
527,decided,3.453350273667112
16201,curiously,3.453396799641826
6376,horrific,3.453431069385684
16604,lyndon johnson,3.453462934779372
6035,orgs,3.453533849462476
6794,promoters,3.4535598680698216
6461,arma,3.4535692327032192
6451,infernal,3.4535692327032192
6441,mortal,3.4535692327032192
17776,sternness,3.453569830229127
9368,tropical,3.453572995777441
25625,somnolence,3.4536795376838927
24136,nonunionised,3.453732444384782
19385,youngest,3.453744989854569
9961,graphics,3.4537963861950822
7023,quietly,3.453796766987853
10231,needing,3.453977134633967
5809,chauvinist,3.454060038116227
21272,quivering,3.454067666782381
16199,memorialise,3.4541351227767927
26170,fastflowing,3.454217222624198
28001,emma,3.454223804788715
17161,stay put,3.4542386569526684
7795,dominated,3.454256788794525
8983,lashkaretayyiba,3.454281118948366
2681,creativity,3.454357671561132
6961,clicking,3.454358231632399
16412,standard pressure,3.454408386613637
5645,environmentalist,3.454484483355931
10620,committal to writing,3.454500942300723
12012,prisoner,3.4545756594220123
19051,quatern,3.4546244700308715
25498,bereft,3.454641885431633
16975,dealings,3.4546716744986634
7442,spanning,3.4547096088788654
23113,swagman,3.454743722935599
20104,mauve,3.4548060615876874
16291,defense lawyers,3.4548565385886776
10222,thames,3.454888988473264
26475,effervesce,3.4549858022070388
22251,filets,3.455002561080163
21336,childish,3.4551531787735628
19383,richard,3.455171001669925
9355,pretended,3.455249605282801
11308,equivalence,3.455283182980902
15799,horse cavalry,3.455302579130888
23122,belgian,3.455411277633216
25926,wrongful conduct,3.455542143323922
11917,useable,3.455664935052152
23854,drives,3.455810551602757
4177,purchases,3.455817674281477
6964,googled,3.4558496522457456
16584,superstar,3.4558954237874144
3991,implying,3.455933283613504
27537,visceral,3.4559883057943237
12463,rightangled,3.456025299460529
27398,effusively,3.456109267074651
7039,scream,3.456122421286574
20370,risen,3.456123966304828
21416,towering,3.4561838226421755
25852,raze,3.4562593616282937
27461,pulpit,3.4562888768216617
21738,innovation,3.456298758250251
19489,drifting,3.456344057976742
7079,beneficent,3.4563819793546475
28194,backfield,3.456408841071161
22874,ellipse,3.456465562425058
21238,flatulency,3.4565252624769567
28234,psychological science,3.4565838657746246
24849,neurons,3.456603387693447
22448,impressible,3.4566316846383627
17242,citation,3.45663469360462
18631,observers,3.4566532840852107
15674,deductible,3.456721428171269
18336,dam,3.45690658687969
17673,vacuous,3.456938941267751
12727,ended,3.456967098629268
19328,chat up,3.457080629429061
269,talk,3.457142857142857
21590,degraded,3.45714862818758
22524,passiveness,3.4571645500350465
22599,basin,3.4572616062671697
26987,dovetailing,3.4573120684652885
19260,spunky,3.457313307079556
4876,mentions,3.457315189293935
3762,theological,3.457343832381013
845,type,3.457401688826357
1630,nature,3.4574667582188363
28140,cocotte,3.457468457573123
25499,unrequited,3.4575187348308343
19779,rebounding,3.457554689676053
20498,baluster,3.4576816878799987
4796,facebook,3.4577318275575566
6966,slammed,3.457759368346211
11175,island,3.457833638330219
11920,uncommitted,3.458011913858916
5223,senate,3.4581835647362986
17209,rainfall,3.458187316788976
5258,allegations,3.458251282660825
19634,oscillations,3.458283400396846
8917,sparkle,3.4583413036514528
8269,tillers,3.458360795795928
23945,mephistophelian,3.4583661115333384
12205,smallest,3.4583786424960192
25962,lieu,3.4584969495756903
5761,agnostic,3.458510463162671
6438,hill,3.458581987516131
4784,blogs,3.458794936310662
17582,uncovering,3.458802898638165
10161,res publica,3.458813012040104
21096,turmoil,3.4588481249487004
27277,quickening,3.4588662072182013
9885,persuading,3.458902630720556
21739,instauration,3.459073654791388
11290,married woman,3.45911262052372
16510,pitching,3.459118820630402
20453,masturbator,3.45917803996386
19358,tautological,3.4592368701487923
8000,intervening,3.459306803704366
17289,genotype,3.4593135925395626
24315,insubstantial,3.459370786428247
25164,hooligan,3.4594370206265657
24414,cardinal grosbeak,3.459467600563619
8449,obtained,3.459491611467156
325,hide,3.4595403117547647
5476,tiredness,3.459557959463188
2317,medicine,3.4596305908410514
24522,individual retirement account,3.4596690440604063
6653,pastrami,3.4596742739469923
20684,sleeping room,3.4597797923921187
15936,solid food,3.45997310028781
26232,waterspout,3.46001807573653
25979,pa,3.4600242009641025
10014,irradiate,3.4601176550500385
8929,rapid,3.4601374874801847
17109,putupon,3.4601399767537164
15325,credit card,3.460199703484397
18244,fame,3.4602152862723647
22291,narcotizing,3.46023826904629
2977,prizes,3.460281989432549
19262,griddle,3.4603329448871314
14043,actuality,3.460452358027548
8258,potty,3.4604615883200487
23032,string up,3.460499041831137
16068,mightiness,3.460499107838172
16301,defense department,3.460565847774819
16453,deviations,3.4605820011792785
10514,femur,3.460594598229316
23522,rock n roll,3.460634482095081
27789,jesus christ,3.4607437211835337
8104,captain james cook,3.460747024255342
13632,course of study,3.460759697450799
837,phrase,3.460874323059328
14183,nihilistic,3.4608890437677933
13113,shadower,3.460910526202888
10100,cumbersome,3.4609183645536232
15951,counterclockwise,3.460970568661112
22877,pollex,3.4609815866403606
10882,express mirth,3.46099652991496
8686,saint,3.4610791649775905
25502,sorrowing,3.4611067643363014
5712,crosscultural,3.46112640935785
21896,incompressibility,3.461140089728953
18094,learning ability,3.4611701103269645
5197,corporates,3.46117659159428
26462,typify,3.461196493574745
2516,consideration,3.461265821614136
8972,leased,3.4612934069486547
14010,flush,3.4614549126370946
14274,drivers,3.461483462082523
3813,labled,3.461493133405917
12655,mesopotamia,3.461560784915921
17454,airfield,3.4616557463399475
17941,guardianship,3.4616908785662246
3752,attended,3.46172558113986
20367,affiliation,3.4618154155697165
19105,throng,3.461824484401407
16598,assassinated,3.4618655100733045
25265,troubadour,3.46187286258942
26885,pupils,3.461919017551496
11774,halfsize,3.461939669134781
27690,amnion,3.4620020155574927
14549,unconcern,3.46204136292136
11647,moon around,3.462147512111929
20707,dragging,3.46216459408132
3732,slice,3.462183260327678
25579,thistle,3.4621909730582554
13348,sanctuary,3.4622819554285256
3588,pretense,3.462317041290432
27486,cane,3.462356632227281
26213,conforms,3.462466247403641
15566,clumsily,3.462498386847145
5222,legislature,3.4625083453722105
16581,hotshot,3.4625277540315413
20898,overworked,3.462532950984579
10529,valor,3.46260447093568
20426,circulate,3.4626151473227225
11234,penalties,3.462641642986919
27357,tendrils,3.462663003270717
6439,rd,3.46277492809266
14029,suffice,3.462853277112163
13543,cable television,3.4628829563041537
16355,lecturer,3.462901800340821
8977,restoring,3.462902302331208
21893,melted,3.4629262311207283
7632,utilization,3.462952151929052
21240,embellished,3.46296560785896
9376,hot chocolate,3.4629881596536505
16496,gender,3.46300651630324
4839,podcast,3.463069975766336
5638,dietician,3.4630732293870885
10372,to the full,3.4631855717816937
7410,truehearted,3.4632876687896306
21382,sponsor,3.463302690320957
6314,exorbitant,3.463311215037335
26520,celluloid,3.463383353348795
5723,propagandist,3.463424324826774
18874,exculpation,3.4634361780220786
18954,aloofness,3.463450038159204
22450,waxen,3.463455243560558
18515,reestablish,3.463460152254432
23390,cocker spaniel,3.463485431612121
19001,nursing bottle,3.463488518568461
6458,capeta,3.463498708488741
2290,degrees,3.463534018725156
27444,urchin,3.4635359881432044
18106,treachery,3.463644683314824
27631,cushioned,3.4636475661682846
6876,reliable,3.463650961163946
23157,menstruum,3.4636748535242736
26184,ingestion,3.4636812754250785
22423,sailplane,3.4638638081452062
23152,catamenia,3.463869198048669
5915,ヤマト系彼氏,3.4639562185278696
12444,resemble,3.4639623426376307
21338,pantywaist,3.463973056407962
22754,equivalent word,3.464070432113036
20511,sect,3.464087053864021
11228,freehanded,3.464120821045445
25810,lien,3.4641456564540576
20077,fanatically,3.4641604000537325
8100,britain,3.4641620611579897
19701,riblike,3.464196434685209
7805,electronic computer,3.4643224075506005
11763,hairs,3.464418717343828
5798,kazaa,3.4646499171716725
7007,wrists,3.464654049091556
8198,quarter,3.4646653396503373
20568,propellant,3.464735988610653
9736,compulsory,3.464845141184469
8257,cumulative,3.464858136133612
14597,floatingpoint,3.4648731286076857
23686,nonconforming,3.464891884249414
63,in,3.4649149334710923
18913,trustfulness,3.464925000424296
22108,moony,3.4649370548000817
16304,blase,3.464993976679913
28061,storage locker,3.4650455568148355
16076,shady,3.4650914174144907
12950,footman,3.4650952437950977
2736,dough,3.4651479613807745
27953,roselle,3.4651645275909995
13564,advertizement,3.465292360968224
5960,jepoy,3.465319246408751
25355,on fire,3.465384086229771
16290,defending team,3.465402161372831
20526,contrition,3.465646890462509
14577,increasing,3.465650088080358
8457,unchanged,3.465726942977195
13124,printers,3.465787364995164
25443,grooved,3.4657969182597768
7755,obligation,3.4658019182949
16505,sexual activity,3.46586417805883
26102,prop up,3.465957449181482
2544,murder,3.465968337932776
8240,crapper,3.466000787815166
24207,preparedness,3.466040897947336
9748,extinct,3.4660578384326164
10961,fastenings,3.466070388242928
3573,attain,3.466118429935975
25809,encumbrance,3.466132841168894
15726,chatterer,3.466168630404045
12525,winnow,3.466258570392927
4173,exclude,3.466259810954728
10702,patrick henry,3.46632157895301
28084,lilylivered,3.4664617066828654
28085,whitelivered,3.4664617066828654
11806,yellow,3.4664617066828654
28086,yellowbellied,3.4664617066828654
17948,decimal,3.46649879962388
10532,incorrectly,3.466580787623528
5971,dafty,3.466597861002736
10509,criminals,3.4666015983211573
19191,european economic community,3.4666091003628856
207,problem,3.4666666666666663
265,close,3.4666666666666663
983,whose,3.4666666666666663
297,ask,3.466666666666667
27408,swallow hole,3.466671954418125
25615,underweight,3.46669305934414
20054,rudely,3.466778218375452
21325,missionary post,3.4667981092318185
5797,evangeline,3.466959341714932
13841,interpreter,3.4669793500914827
13637,political program,3.467052368536209
16396,ambience,3.467161647523827
3502,engulf,3.4671636745749685
8244,sets,3.467202379414944
12951,toady,3.4673530926288407
24795,ridding,3.467372613394764
26631,creative thinking,3.4674004577670297
17943,guardian,3.467590384980157
23931,gastropod,3.467632969903252
25999,run aground,3.467821829018632
18339,talk of the town,3.4678355706941684
19843,oneness,3.4678486242521003
15323,assures,3.4679513898538588
8925,animation,3.467967783102714
21842,anomic,3.467972692901784
19395,haymow,3.46802019828102
10162,rural area,3.468123646688982
17913,outset,3.4681615976059947
23567,increment,3.4681989854961484
14590,cleanse,3.4682044584674023
25487,nonelective,3.468217589803094
27410,cesspit,3.4682945988588063
26641,purdah,3.468350677081298
6027,corporations,3.468353969206728
15686,stag,3.468431685825427
23963,scrum,3.468489374760439
8153,varied,3.468490134662952
3234,disparity,3.4685925052779885
21283,migrant,3.4686686731994385
14191,transience,3.468719767123881
6629,cooked,3.4688371655349264
20565,overloaded,3.46887789810372
23840,kindling,3.468941137326337
23961,hooker,3.469004961846966
7431,adapted,3.469059516272021
27625,statute title,3.469157019999135
12597,motionless,3.469191592209955
16555,excerpt,3.469210217609446
8539,yards,3.46932039676563
4714,emails,3.469359711993719
27785,sermons,3.4693901658916
25984,pappa,3.469416273847532
5780,mixologist,3.4694394665493733
25162,desperate,3.469487637234801
24271,rinsing,3.4695105548064227
22455,theatrical role,3.469517919232714
5199,grps,3.4695405595019664
12638,motivation,3.469543759652237
23836,cheerily,3.4695876089957043
1405,detail,3.469735406966381
6951,accidentaly,3.469807878181783
16507,sexual urge,3.4699262637611072
22031,extrusion,3.4699426497972485
10418,pacer,3.470001089013608
14021,substantial,3.47006123737908
27504,plosion,3.4700962233524333
22910,book of judges,3.4701086928108658
11934,sun,3.47021773447264
18855,conglutination,3.47022799186868
18043,dramas,3.470335637628888
24314,simulacrum,3.470360072797031
15166,retention,3.470387175012102
15563,fielders,3.470396002618772
6007,fagget,3.470508529664065
18053,tiddler,3.470554123432562
23888,remission of sin,3.470578599323242
23851,craps,3.470597236119536
10960,pump,3.470691242398176
13114,chase after,3.470726433394742
27514,zircon,3.470726637536907
3660,logical argument,3.4707409915845724
19582,cony,3.4707565627240338
9648,boiling,3.4708311145232065
20510,religious society of friends,3.470832485466381
7414,full general,3.470956070087233
27552,discolouration,3.470960770969504
4560,belivers,3.470968387881929
8011,stochasticity,3.4711377331346283
20475,nonconformist,3.471155988686093
11592,melody,3.471166328595876
4877,unfollow,3.4712379967165727
18898,full moon,3.4712490852419204
22548,diffused,3.471292991157876
3154,mark,3.4713169061073508
12944,crawler,3.471355962447463
16643,formosa,3.471385153323602
19418,cain,3.4714971751680457
4648,insane,3.4714979785812123
6730,academy,3.471559439646156
3566,payment,3.4716170077551465
5829,anemic,3.471791080012072
4278,raked,3.47181140242135
15710,illwill,3.471904272735535
11906,agenda,3.471952452265357
20496,eyelets,3.471955556632812
18411,sailor,3.4720037478812493
12170,tolerant,3.4720194743881283
6633,lamb,3.472034650602169
17066,fledge,3.472040176760096
22032,squeezing,3.472134649218208
8933,adsorptive,3.4721392780448834
18873,purporting,3.4721422646305795
7708,possessions,3.472165885356401
16504,sex activity,3.4721855590062813
10856,movingpicture show,3.4721996467229324
